Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Wonderful,,Great shuttle service and buffet breakfast. Beds are extremely comfortable and a delight!,9.0,January 2024,"January 4, 2024",King Room - Non-Smoking,1,Family,8.8,1,0,0,0,1,0,1,0,0,0
Perfect stopover hotel,"Breakfast option seemed a bit expensive for what was on offer 
Bizarre kettle and a lack of milk for British tea making ☺️","Clean, comfortable and quiet rooms. Staff were very helpful even with a language barrier. Pool and gym were fairly standard, clean and a good selection of equipment. The airport shuttle service is a real bonus at this hotel.",8.0,December 2023,"January 3, 2024",Queen Room with Two Queen Beds - Non-Smoking,2,Family,8.8,1,0,1,0,1,0,0,1,0,0
Nice hotel to stay overnight,Shuttle took way more than an hour to pick us up.,Convenient and very nice place to stay overnight to relax before the next flight.,10.0,December 2023,"January 3, 2024",Deluxe Family Room - Mobility Access/Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,1,0
Excellent,nothing,"All great, great location and staff super friendly.",9.0,December 2023,"January 3, 2024",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,1,0,0,0,1,0
Wonderful,Only the water in shower wasn’t very hot.,"Very good hotel, nice room, bathroom. The breakfast was good too.",9.0,January 2024,"January 3, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,1,0,0,0,0,1,0,0,0
Great hotel in all aspects but need to change the payment methods.,"Booking.com should mention the method of charge...This is the first hotel in 20 bookings we made, that was charging 20% on debit card payments:( We had our Foreign currency card which we could not use as they only accept credit cards and we ended up paying in our home currency which added international transaction charges to our account.","The facilities, awesome breakfast and free shuttle service were all fantastic. Great value for money with spacious rooms and excellent bathroom!!",9.0,December 2023,"January 2, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,1,0,1,0,1,0,1,0,0,0
Good enough for transit and would stay again,Room soundproofing is not excellent and passing cars are audible (the hotel is very close to a motorway),"Good location close to airport, with free shuttle. Rooms large enough. Coffee machine in the room.",8.0,January 2024,"January 2, 2024",King Room - Non-Smoking,1,Solo traveler,8.8,1,1,0,0,0,0,0,0,1,0
Good layover hotel,"If a sign of shuttle waiting area could be put at parking ticket machines, it will be very helpful for the passengers.","Good hotel for a layover. Provides free shuttle. You need to make reservation through their Whatsapp. When you arrive, exit door 2 of terminal 2 (International flight) where there is a Starbucks. Then cross both roads. Wait for the shuttle at the parking paying machines.",9.0,December 2023,"January 1, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,1,1,0,1,0,0,0,0
Overally just a positive experience,,"We stayed there one night before the flight back to Europe, hotel offers free shuttle service to airport and as we were flying very early they prepared packed breakfast for us. Staff was very helpful and nice and rooms were very compfortable. We were satisfied with our stay there.",9.0,December 2023,"January 1, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,0,0,0,1,0,1,0,0,0
Exceptional,Nothing,Transport and service,10.0,December 2023,"January 1, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,1,0,0,0,0,0
Easy option and you get what you expect.,Shuttle pick up after our arrival was a little late and hard to communicate with as to where the pick up was.  Not a big deal in the end.,Exactly what you’d expect for the hotel.  Very nice staff and comfortable room.  Was surprised how quiet the rooms were with the proximity to the airport.,10.0,December 2023,"January 1, 2024",King Room - Non-Smoking,2,Group,8.8,1,0,0,0,1,0,0,0,1,0
Comfortable and clean hotel close to airport,Average food at hotel restaurant,"Close to airport, clean",8.0,December 2023,"December 31, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,1,0,0,0,0,0,0,1,0,0
Wonderful,The shuttle from the airport has to be arranged ahead of time and they give you a window you have to be ready for transport. It left us waiting for almost an hour.,"The room was clean, comfortable, and quiet. The gym was sufficient for a quick workout.",9.0,December 2023,"December 30, 2023",King Room - Non-Smoking,1,Couple,8.8,1,0,1,0,0,0,0,0,0,0
Extremely good value for money,"airport transfers could be better timed, service frequency could be increased, breakfast in restaurant was perhaps just about OK","location, free airport transfers, room size",8.0,December 2023,"December 29, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,1,0,0,0,0,1,0,1,1,0
Wonderful,,Breakfast and restaurant were great. The room was comfortable and clean.,9.0,November 2023,"December 29, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,1,0,0,0,0,0,1,0,0,0
Exceptional,No shuttle from bus,Very comfy bed and close to the airport.,10.0,December 2023,"December 28, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,1,0,0,0,0,0,0,0,0,0
Nice hotel close airport,,Very close to the airport. Free transportation Good contact with hotel and driver. They were very kind and give to room with earlly check in. Thanks!,10.0,December 2023,"December 27, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,1,0,0,0,0,0,0,0,0,0
Careful with shuttle service,"-Shuttle service for our pickup was delayed 20 minutes when we arrived at the airport. We were told beforehand that we had to wait 45 minutes after the arrival, so 20 plus was a lot (it was 01:00am, we had to be back at the airport at 07:00am, so for a 1 night stay, with so little to sleep....20min at 01:00am was a lot)","-Close to airport
-Slightly cheaper than similar options
-Clean room",8.0,December 2023,"December 27, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,1,0,0,0,0,1,0,0,0,0
Wonderful,"I wish we knew you had to order  BBQ from the outside BBQ restaurant two hours in advance. No one notified us and it wasn’t written anywhere on the signs for the restaurant (my husband speaks Spanish) It looked delicious, but we ended up having to order from the limited menu.",Close to airport for early flight. Clean comfortable.,9.0,December 2023,"December 25, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,1,0,0,1,0,0,0,1,0,0
Very good stay,"The breakfast was good, but not a lot of choice with the pastries and they were a bit under cooked. I'm just being a bit fussy because pastries are one of my favourite hotel breakfast foods.  There were plenty of other things though.","Staff were helpful and very good to deal with, very comfortable rooms, very clean room and lovely bathroom.",8.0,December 2023,"December 25, 2023",King Room - Non-Smoking,2,Couple,8.8,1,0,0,0,1,0,0,1,0,0
"Amazing hotel, good on site restaurant, close to the airport and amazing staff. One of the best hotels that I have staye",,"Clean, bright well cared for and convenient to the airport",10.0,December 2023,"December 25, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,0,0,0,0,0,0,0,1,0
Great,Small option on the Menu,Modern and clean,10.0,December 2023,"December 23, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,1,0,0,0,0,0,0,0,0,0
Very Good,The restaurant food was terrible. Even the basic spaghetti with tomato sauce was inedible. We left our food uneaten and took a taxi to another restaurant.,"Great location, clean rooms, decent gym / pool etc. The included breakfast is adequate with lots of choices. The Airport shuttle is useful although the wait coming from the airport can be long and the shuttle can get full quickly while going to the airport, even if you have booked a place.",8.0,December 2023,"December 23, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,1,0,1,1,0,0,1,1,1,0
Very Good,,"Very convenient to airport, especially with its all-hours airport shuttle.",8.0,December 2023,"December 22, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,1,0
Awesome,,"Awesome service like always, the free shuttle to hotel it’s a big bonus. They let you stay and can storage your luggage for the day after check out",10.0,December 2023,"December 22, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,0,0,0,1,0,0,0,0,0
Exceptional,It was all great!,"Helpful staff. 
Great airport transportation.
Nice breakfast",10.0,December 2023,"December 22, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,1,0,1,0,0,0
Very Good,,Good breakfast and handy to airport.,8.0,December 2023,"December 21, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,1,0,0,0
I wish that I could get the same deal at all the La Quinta Inn around the world,,Everything was wonderful even though we stayed there less than 24 hours. The shower was nice. The bed was comfortable and the staff was friendly.,10.0,December 2023,"December 21, 2023",King Room - Non-Smoking,1,Couple,8.8,1,0,0,0,1,0,0,0,0,0
Exceptional,,Good shuttle to and from airport.,10.0,December 2023,"December 18, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Perfect for a layover,The water did not get very warm in our room's shower.,"The hotel was very clean, nice, quiet and comfortable. The free airport shuttle was a huge reason we stayed here for our layover in Santiago. The staff was nice and called a taxi for us to go into town.",10.0,December 2023,"December 18, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,1,0,0,1,0,0,0,0,0
"Great hotel before traveling back home, will come back if I travel to Chile again","The restaurant food is ok, didn’t try the bar in the back because I didn’t get the info that it was open","Close to the Airport, good service, good breakfast",10.0,December 2023,"December 15, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,1,0,1,1,0,0
Perfect,,"Excellent location,   great breakfast, and it is so good having free transport!!!",9.0,December 2023,"December 12, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,1,0,1,0
Very Good,,It's the perfect choice if you want to stay near the airport.,8.0,December 2023,"December 12, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,,"Clean comfortable room, friendly staff, exercise room, shuttle to and from the airport, good food and pisco sour",10.0,December 2023,"December 11, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,0,0,0,1,0,1,0,0,0
"Fantastic hotel, highly recommend!",Only minor improvement would be to have smart tv’s in the rooms.,"Warm and welcoming staff, room incredibly clean and spacious, bed extremely comfortable, great room service/bar options available, fantastic breakfast, reliable and efficient airport transfer service offered. Overall it was just such great value for money.",10.0,December 2023,"December 10, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,1,1,0,1,0,1,0,0,0
Great hotel close to the SCL airport,Nothing.,"Spacious and clean room, the staff speaks very good English, and the pickup shuttle from the airport (picked me up right after landing and clearing customs).",10.0,November 2023,"December 7, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,1,0,1,0,1,0,0,0,0,0
Exceptional,,"Free Shuttle to airport
Cheaper compare with others close to airport",10.0,December 2023,"December 6, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
"Location ,cleanliness and excellent staff",,"Location and staff 
Free shuttle to airport 
Good breakfast and good good in restaurant snd room service 
This my second stay in the hotel between my travels in different parts of Chile",9.0,December 2023,"December 5, 2023",Deluxe Family Room - Mobility Access/Non-Smoking,2,Solo traveler,8.8,1,0,0,0,1,0,1,0,1,0
Great location for overnight stop,,Shuttle bus was great accommodating a lot of luggage. Staff were helpful and organised takeaway breakfast when we left early.,8.0,November 2023,"December 4, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,1,0,1,0,0,0
Exceptional,,La facilidad del transporte entre el aeropuerto y hotel,10.0,December 2023,"December 4, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Comfortable stay near the airport.,,Solid furnishings. Reasonably soundproof for being adjacent to the highway and airport.,9.0,December 2023,"December 4, 2023",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
