Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Perfect!,Everything was alright.,"The property is near airport El Dorado.
My room was very clean. Everyting was neat & clean.
Staff is very friendly and they will help you with any request. Recommendations were on top. Service was on top. 
Breakfast was delicious. I am definitly staying here again.",8.0,June 2023,"June 20, 2023",Standard Triple Room,2,Family,8.2
Perfect place to stay if you transit in Bogota and you do not want to go to the city.,None,Hotel has frequent shuttlebus to the airport. Excellent buffet breakfast is with a wide range of meals. Room is basic but comfortable.,9.0,March 2023,"June 16, 2023",Executive Twin Room,1,Couple,8.2
Fair,"The facilities, the elevator from the parking was not working so you have to go outside to go the lobby ( Rain), the room was very noisy because there was a construction next door, the parking procedure is very bad because you need your ticket to be stamp but nobody tells you about it, the room needs maintenance.",The location is good when you have to take a flight,7.0,June 2023,"June 7, 2023",Executive Double Room,1,Solo traveler,8.2
"Good location. Pricey, but that's to be expected near the airport.",The names of the rooms are somewhat misleading: executive room is just a standard room... nothing executive about it... actually the name creates higher expectations and therefore just disappointments when you enter it...,Excellent location if you need to be near the airport for transfer. Security is tight which is nice and good. Shopping malls nearby (15 mins by taxi or uber).,8.0,June 2023,"June 6, 2023",Executive Double Room,1,Family,8.2
Wonderful,,"Really convenient for the airport,staff were very helpful.
The rooms very spacious and have large comfortable single beds.",9.0,May 2023,"June 4, 2023",Standard Triple Room,1,Family,8.2
ideal for lay overs,,close tonthe airoprt with free shuttle service round the clock,8.0,June 2023,"June 2, 2023",Executive Twin Room,1,Group,8.2
Perfect place to stay if you have a long flight connection,Room looked a bit aged.,"Airport shuttle was efficient, breakfast was fair, staff was friendly and helpful; beds were comfortable.",9.0,May 2023,"May 31, 2023",Standard Triple Room,1,Family,8.2
Best value for money near the airport,"There still can be queues at check-in. When you 've gone through customs and a 10 hour flight, you really don't want to wait another 15-30 mins in line to get to your room.","My go-to hotel for when I need to be close to the airport. Clean, reasonably quiet. Comfortable and safe. Handy free shuttle to airport, although this time it was pretty packed.",9.0,May 2023,"May 28, 2023",Executive Twin Room,1,Couple,8.2
it was good.,you can hear the noise of the cars,close to the airport,8.0,May 2023,"May 27, 2023",Executive Double Room,1,Solo traveler,8.2
Convenient,,Breakfast is really good and the staff is very friendly,9.0,March 2023,"May 9, 2023",Standard Triple Room,1,Family,8.2
"Comfy room in a good hotel, but not soundproof as promised","The rooms are supposedly soundproof, but this is simply not true. Outside sounds are drowned out when the window is closed just like in any average room/building, no additional soundproofing.","Close to the airport (with shuttle included), comfy, good WiFi, great food and fast room service. The hot water was constant, simply perfect. They accepted dollars.",8.0,April 2023,"May 3, 2023",Executive Double Room,1,Solo traveler,8.2
Excellent,Searching in Booking,"Great costumer service, excellent staff",9.0,April 2023,"May 1, 2023",Executive Double Room,2,Couple,8.2
excellent,,"the property was very close to the airport, very nice and clean rooms and excellent breakfast. we where able to leave our luggage for 5 days while we travel to Parque Tayrona in Santa Marta.",9.0,April 2023,"April 29, 2023",Junior Suite,1,Family,8.2
Good,Check in too slow.,,7.0,April 2023,"April 12, 2023",Standard Triple Room,1,Family,8.2
great place for a short stay near the airport,slow check-in,"fresh, clean, well-designed rooms, convenient to airport",9.0,April 2023,"April 11, 2023",Standard Quadruple Room,1,Group,8.2
Very Good,,"Good, I enjoy the variety of fruits",8.0,April 2023,"April 10, 2023",Executive Twin Room,1,Couple,8.2
"excellent location nxt to airport making overnight layover easy, restful and pleasant",nothing / no complaints,everything,8.0,March 2023,"April 6, 2023",Executive Twin Room,1,Family,8.2
fantastic relaxing stay making an overnight layover easy and pleasant. would definitely stay again.,nothing I have no complaints,"well presented clean hotel, with great staff, helpful, great location to the airport making layovers easy, free timely airport shuttle every 30mins, comfy beds, great showers, great food",8.0,March 2023,"April 6, 2023",Executive Twin Room,1,Family,8.2
Great,Too noisy,Great stay very secure good breakfast options,9.0,March 2023,"March 28, 2023",Executive Double Room,1,Group,8.2
Wonderful,,"- Clean and comfortable
- Free shuttle to and from airport 24 hours a day
- Great buffet breakfast
- Hot and powerful shower
- Strong wifi
- 24 hour restaurant
- Perfect location right next to airport",9.0,March 2023,"March 23, 2023",Executive Twin Room,1,Couple,8.2
Good hotel but poor service at restaurant,"Disorderly and poorly organised service at the restaurant. Ordered twice the same dish, only one came. We waited almost half an hour, it did not come. We alerted the service, he forgot and said 5 min. We waited another half an hour. We ate separated by almost an hour.

When we ordered two normal beers, they brought us the larger more expensive one without even asking!","Good location, fine rooms, comfortable beds and hot showers.",7.0,March 2023,"March 22, 2023",Standard Triple Room,1,Group,8.2
Perfect for stop over when you arrive at night and have next flight the morning after,Check-in queue too long. The hotel should add one more person at the check-in desk when the number of reservations is high,"Close to the airport.
Free shuttle bus service",9.0,March 2023,"March 20, 2023",Executive Double Room,1,Solo traveler,8.2
Good,,The close location from the Airport. easy to join for an overnight in transit,7.0,March 2023,"March 20, 2023",Standard Triple Room,1,Group,8.2
Great,Nothing,The breakfast was good,9.0,March 2023,"March 19, 2023",Executive Double Room,1,Couple,8.2
Good offer close to the airport,,"The hotel's location is great. Very close to the airport and transfer is included. The staff was great, the room was comfortable and clean.",9.0,March 2023,"March 17, 2023",Junior Suite,1,Family,8.2
Wonderful,None,Very comfortable. I enjoyed the staying that night at Habitel.,9.0,March 2023,"March 17, 2023",Executive Double Room,1,Solo traveler,8.2
Very Good,"It seems like there are different treatment depending of the guests of the hotel despite of the order of arrival to front desk. Pilots and crew seem to have a priority. 
Prices at the restaurant do not include 8% tax in the final price which is a lack of information for you as guest, make better decisions.
Bedroom has a lack of good and comfortable lighting options: you have to turn the toilet lights on from the outside (entrance to the bedroom), you don't have the option of turning the lights off from bed so you have to stand up to do so.
Poor facilities in the toilet: no hairdryer.",Breakfast is awesome!!!,8.0,March 2023,"March 16, 2023",Executive Double Room,1,Solo traveler,8.2
Wonderful,,Translator desayuno,9.0,March 2023,"March 15, 2023",Executive Double Room,1,Solo traveler,8.2
Overall very good.,Room had some stains in the walls.,Good service and good breakfast.,8.0,January 2023,"March 14, 2023",Executive Double Room,1,Solo traveler,8.2
"Staff need to be more friendly, they need to greet visitors",Location to the airport,,8.0,March 2023,"March 11, 2023",Executive Twin Room,1,Solo traveler,8.2
Overall it was great!,When I arrived the  staff were not greeting visitor.,Good breakfast!,9.0,March 2023,"March 11, 2023",Executive Double Room,1,Solo traveler,8.2
Good,,transport to the airport. restaurant long hours open.,7.0,January 2023,"March 9, 2023",Standard Triple Room,1,Family,8.2
Very Good,,"clean room, hot shower,friendly staff,great breakfast, free airport shuttle",8.0,March 2023,"March 3, 2023",Junior Suite,1,Solo traveler,8.2
"Friendly staff, excellent location and service","the isolation of the windows could be better, especially for the rooms next to the main road and towards the airport, because it was very noisy during the night","it’s very close to the airport, and the transportation service is excellent. 
the staff at the hotel is very friendly, and helpful.",7.0,February 2023,"February 27, 2023",Executive Double Room,1,Solo traveler,8.2
Good choice for an overnight while travelling.,Nothing stood out.,Location near the airport. Food at the restaurant was very good.,8.0,January 2023,"February 26, 2023",Executive Twin Room,1,Couple,8.2
okay,"It was cold. Asked for help at front desk. ""Try the controls."" did not change anything. Returned to front desk. ""We send an engineer."" Engineer tried to adjust. Seemed puzzled with the same results that I had. Eventually, he told me. ""it was set to maximum. and left. No change, no heat. Fortunately we only spent one night.",Good location and breakfast as well as the shuttle service.,9.0,February 2023,"February 21, 2023",Junior Suite,1,Couple,8.2
