Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Reasonably priced hotel in decent location,"the walls seem to be paper thin so if someone sneezes on your floor, you’ll probably hear it. Additionally, the bar is nice but it seems to be permanently understaffed and overwhelmed by the hordes of annoying tourists ready to jump in from of you and pretend they came first","the staff was very friendly, the rooms are simple yet comfortable and the location is ok - not too far from public transport, etc.",6.0,May 2023,"May 31, 2023",Standard Double Room,4,Couple,8
non troppo,The room be formed confined space actually.It seems bigger at photos.,All otel personel is smilingly serving.The hotel’s Location is not bad.If you are loves subway.Because subway station’s is almost 2 min at the hotel.Just you follows the blue line.And get in subway you’re 5 minutes later you’re arrive city centre.Which is baixa.,6.0,May 2023,"May 24, 2023",Standard Double Room,3,Couple,8
"Although short stay, quiet enjoyable","No bar fridge, and not having not even a bottle of water on our arrival,specially after a flight.","Staff very, very friendly.",6.0,May 2023,"May 4, 2023",Standard Double Room,1,Solo traveler,8
Pleasant,wifi failed almost all the time,"location, staff service",6.0,April 2023,"May 2, 2023",Standard Double Room,9,Couple,8
Fair,"Burger tasted like it had been cooked over and over, it was like a biscuit, it definitely wasn't a freshly cooked burger.","Check-in staff very nice and professional. Comfortable bed.
Clean room",5.0,April 2023,"April 21, 2023",Standard Double Room,1,Couple,8
Pleasant,"do see above for an over all summary. #
dont hire a large car - the hotel parking is very tight!!!!","the hotel is in the suburbs away from the interesting old town. a real nightmare to drive in Lisbon so we did use the very efficient metro/bus day tickets, parking is hideous!! the hotel was clean, tidy, no real facilities, a small bar/and i would say cafe style restaurant with 'ting' food. not many local restaurant options. no views - other than high-rise and under the flight path to the airport. slept ok, rooms small but adequate, no tea/coffee facilities. the breakfast was good - not much cooked stuff (much to husbands disappointment) but continental- buffet was fine for me.  OK but i probably would use it again as having explored there are other areas more central i would choose. it is also in the middle of a load of medical facilities if you are doing medical tourism!! :)",6.0,April 2023,"April 14, 2023",Standard Double Room,4,Couple,8
About the room,"No mini fridge or air conditioning .
Also too much light in the room , it would be nice to just have a small presence light at night when watching the TV .","How every time we'd arrive to the room , the sheets of the bed were changed daily and the towels of the bathroom as well !",10,April 2023,"April 12, 2023",Standard Double Room,6,Family,8
It was a good choice,No paid parking,"The main thing that I have liked at the hotel was the confort of the bed and the cleaning part, every morning the cleaner is making your room feel at home. It was near the center of Lisboa, aprox 15 min by car.",10,March 2023,"March 26, 2023",Standard Double Room,4,Couple,8
Exceptional,Can not think of anything.,Everything.,10,March 2023,"March 23, 2023",Standard Twin Room,2,Family,8
Convenient and decent value.,couldn’t get Wi-Fi to work. it required login and login page would not fully appear. Breakfast was 8 euro per person.,"24 hour front desk makes it so say to check in and out. In a good location on a major street makes it easy to get to, and close to airport.",6.0,March 2023,"March 14, 2023",Standard Double Room,2,Couple,8
Very nice,No,I like the staff they really help full,10,March 2023,"March 8, 2023",Standard Double Room,4,Solo traveler,8
Fair,,The place was reasonable. I didn't expect anything from 3 star hotel. Satisfactory place to sleep.,5.0,February 2023,"March 5, 2023",Double Room with Extra Bed,2,Solo traveler,8
"Good location and value, but do not expect too much","Heating system! I’m not the only one who mentions it in review. In winter they turn it to a heating state and whatever you do you cannot cool the room down - only by opening window, but then you listen to the airplanes all the time. Water flow in bath - it does not flow well neither in nor out. Actually, this Ibis was worse than Ibis Budget I have visited last time (in another country though). Furniture, equipment is quite old. No way to charge your phone or plug any electronic device near the bed.","Good location, friendly employees.",6.0,December 2022,"December 29, 2022",Standard Double Room,3,Couple,8
reasonable prices,small rooms very hot and noisy due to roads and aircraft,clean and central for our neads,5.0,December 2022,"December 22, 2022",Standard Double Room,3,Couple,8
Very good would stay again,Only flaw I would say is another pillow would be nice,Breakfast was perfect lot of choice and plenty to eat,10,November 2022,"November 7, 2022",Standard Double Room,3,Couple,8
Adequate.,"Nothing flowed. You have to be explicit about everything you need- in advance. There is no anticipation on the part of the staff/ boa attention to detail. Everything seems to be an effort. The wait time at reception can be long. 
It is one step above a hostel.
The bar area is miserable and uninviting.
The breakfast area is downstairs in the basement.","The property was clean, with elevator access, and was functional.",4.0,August 2022,"September 25, 2022",Standard Double Room,2,Group,8
Pleasant,"noisy, a little bit far from the town centre, the staff is not very welcoming.","the hotel is located 20min from the centre of Lisbonne by metro (1,5 euros for a ticket). it’s also close to the airport so noisy during the day. other than that, the hotel is clean, the rooms are well-equipped, the staff is not smiling but they’re still nice, there is a bar and a restaurant in the hotel and the breakfast is nice and the food is OK.",6.0,September 2022,"September 19, 2022",Standard Double Room,5,Couple,8
Pleasant,"breakfast, room equipments",breakfast and room facilities could be much more better,6.0,September 2022,"September 16, 2022",Standard Double Room,3,Couple,8
average.,property is clean but needs a refresh to the facilities.,location,6.0,May 2022,"August 26, 2022",Double Room with Extra Bed,2,Family,8
"Clean, but not too comfortable",The room was super small and the twin bedroom contains two beds touching each other. The lack of room made it not so comfortable.,Location seemed safe. More business oriented section of the city.,6.0,July 2022,"July 28, 2022",Standard Twin Room,4,Group,8
Fair,The hotel is on the airplane path so you have planes above the hotel all the time. Also some of the staff working there are on the point of being rude,I like the location and the overall reception bar area is very nice.,5.0,June 2022,"June 26, 2022",Standard Double Room,5,Solo traveler,8
Price reflects distance from city centre but still an accessible and okay stay!,"From other reviews I was under the impression it was a bit closer to the centre. Breakfast was listed as £4 per day online but was €7.50 when purchased ad hoc on site. Relatively easy access to city centre with metro and fantastic bike path. Little park across the street had fantastic patio with good breakfasts. 
Twin room had bedside lights (sconces) that were right above the pillow for the bed, resulting in bumping head repeatedly in the night.",Well priced for what it is.,6.0,June 2022,"June 14, 2022",Standard Twin Room,3,Family,8
Exceptional,"Noisy hotel, the planes are flying over it every 5-10 minutes. The walls are thin and you can hear everything, old fashion look and feel of the hotel",,10,June 2022,"June 12, 2022",Standard Double Room,5,Family,8
"Good budget hotel, location average for central Lisbon sightseeing.",when you get in the lift and up to the rooms it’s like stepping back into the 1980s,There has been a good refurbishment of the lobby/bar area.,6.0,May 2022,"May 19, 2022",Standard Double Room,4,Couple,8
We had to leave early due to family emergency and there was no refund for prepaid accommodation.,"No on site restaurant just microwave options which even the staff were weary of. No beverage options in the room and very small space. Bathroom was good size but plastic fall apart flusher was difficult to use. Cheap, clean and barely adequate accommodation.","Breakfast was adequate and selection fine for European options, no hot food on offer.",6.0,May 2022,"May 18, 2022",Standard Double Room,11,Couple,8
Disappointing,The BEDS !!!!,"ibis is a good atemp at a Botic hotel , but it does not get there !",4.0,April 2022,"April 19, 2022",Standard Twin Room,5,Couple,8
Excellent,,"Very good and clean hotel. Everything was perfect.
Me and my doggie loved it. I recommend it.",10,April 2022,"April 18, 2022",Standard Twin Room,6,Solo traveler,8
very good 😊,the room was not really clean,the staff was really kind !,10,February 2022,"February 14, 2022",Standard Double Room,1,Couple,8
Pleasant,no safe in the room,clean,6.0,November 2021,"November 11, 2021",Standard Double Room,5,Solo traveler,8
Good. But could be better service.,"I could hear people in the next room. I had booked included breakfast for everyone and the email I received from you said so but the lady at the counter did not acknowledge it. She said it was not in her records. I think that if my email said so, the hotel should have acknowledged it and included breakfast instead of insisting so much and make me pay. At the end I gave in and paid for breakfast at the counter even though I think it wasn’t fair but I was very tired. Just wanted to go to bed.",Breakfast great. Great beds.,6.0,October 2021,"October 11, 2021",Standard Double Room,1,Group,8
